learning_item_id,learning_item_version_id,source_id,source_file_path,source_item_key,source_commit,source_content_hash,knowledge_point_id,knowledge_point_name_en,knowledge_point_name_zh,question_stem_en,option_a_en,option_b_en,option_c_en,correct_option_key,zh_stem,zh_option_a,zh_option_b,zh_option_c,zh_explanation,explanation_data_json,translation_method,translation_version,translation_review_status,explanation_review_status,publish_decision,reviewer_id,reviewer_note
item-b75f76db92d27892783f,item-version-baf6ac9431e16b0e500b,microsoft-ml-for-beginners,quiz-app/src/assets/translations/en.json,json-149,d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46,b278cb874c3e66ef48b20f766c69648f1f9331b9d414730f6461f2d6a3a5a27c,kp-ml-real-world-applications,Real World Applications,现实世界的应用,What's an example of an ML application in the Health Care industry?,Predicting student behavior using regression,Managing clinical trials using classifiers,Motion sensing of animals using classifiers,B,医疗保健行业中的机器学习应用示例是什么？,使用回归预测学生行为,使用分类器管理临床试验,使用分类器对动物进行运动感知,本题考查“现实世界的应用”，参考答案为 B：“使用分类器管理临床试验”。,"{""correctOptionKey"":""B"",""correctReason"":""在给定选项中，“使用分类器管理临床试验”最符合题干对“现实世界的应用”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""医疗保健行业中的机器学习应用示例是什么？"",""memoryTip"":""复习“现实世界的应用”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“使用回归预测学生行为”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""在给定选项中，“使用分类器管理临床试验”最符合题干对“现实世界的应用”的描述或条件。"",""C"":""“使用分类器对动物进行运动感知”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""What's an example of an ML application in the Health Care industry?"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/ML-For-Beginners/blob/d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46/quiz-app/src/assets/translations/en.json""],""summary"":""本题考查“现实世界的应用”，参考答案为 B：“使用分类器管理临床试验”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-3aced7b91f59e2800ebc,item-version-843e9e7ea79b6ae92164,microsoft-ml-for-beginners,quiz-app/src/assets/translations/en.json,json-150,d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46,b278cb874c3e66ef48b20f766c69648f1f9331b9d414730f6461f2d6a3a5a27c,kp-ml-timeseries-svr,Time Series SVR,时间序列支持向量回归,SVM stands for,Statistical Vector Machine,Support Vector Machine,Statistical Vector Model,B,支持向量机代表,统计向量机,支持向量机,统计向量模型,本题考查“时间序列支持向量回归”，参考答案为 B：“支持向量机”。,"{""correctOptionKey"":""B"",""correctReason"":""在给定选项中，“支持向量机”最符合题干对“时间序列支持向量回归”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""支持向量机代表"",""memoryTip"":""复习“时间序列支持向量回归”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“统计向量机”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""在给定选项中，“支持向量机”最符合题干对“时间序列支持向量回归”的描述或条件。"",""C"":""“统计向量模型”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""SVM stands for"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/ML-For-Beginners/blob/d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46/quiz-app/src/assets/translations/en.json""],""summary"":""本题考查“时间序列支持向量回归”，参考答案为 B：“支持向量机”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-661f94a71985c0e43536,item-version-b107822420b9fa782a90,microsoft-ml-for-beginners,quiz-app/src/assets/translations/en.json,json-151,d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46,b278cb874c3e66ef48b20f766c69648f1f9331b9d414730f6461f2d6a3a5a27c,kp-ml-timeseries-svr,Time Series SVR,时间序列支持向量回归,Which of these ML techniques is used to predict continuous values?,Clustering,Classification,Regression,C,以下哪些 ML 技术用于预测连续值？,聚类,分类,回归,本题考查“时间序列支持向量回归”，参考答案为 C：“回归”。,"{""correctOptionKey"":""C"",""correctReason"":""在给定选项中，“回归”最符合题干对“时间序列支持向量回归”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""以下哪些 ML 技术用于预测连续值？"",""memoryTip"":""复习“时间序列支持向量回归”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“聚类”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""“分类”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""在给定选项中，“回归”最符合题干对“时间序列支持向量回归”的描述或条件。""},""originalStem"":""Which of these ML techniques is used to predict continuous values?"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/ML-For-Beginners/blob/d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46/quiz-app/src/assets/translations/en.json""],""summary"":""本题考查“时间序列支持向量回归”，参考答案为 C：“回归”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-799ffc6103969c48e024,item-version-b20f687f18fa699987b0,microsoft-ml-for-beginners,quiz-app/src/assets/translations/en.json,json-152,d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46,b278cb874c3e66ef48b20f766c69648f1f9331b9d414730f6461f2d6a3a5a27c,kp-ml-timeseries-svr,Time Series SVR,时间序列支持向量回归,Which of these models is popularly used for time series forecasting?,ARIMA,K-Means Clustering,Logistic Regression,A,以下哪些模型广泛用于时间序列预测？,ARIMA,K 均值聚类,逻辑回归,本题考查“时间序列支持向量回归”，参考答案为 A：“ARIMA”。,"{""correctOptionKey"":""A"",""correctReason"":""在给定选项中，“ARIMA”最符合题干对“时间序列支持向量回归”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""以下哪些模型广泛用于时间序列预测？"",""memoryTip"":""复习“时间序列支持向量回归”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""在给定选项中，“ARIMA”最符合题干对“时间序列支持向量回归”的描述或条件。"",""B"":""“K 均值聚类”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""“逻辑回归”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""Which of these models is popularly used for time series forecasting?"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/ML-For-Beginners/blob/d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46/quiz-app/src/assets/translations/en.json""],""summary"":""本题考查“时间序列支持向量回归”，参考答案为 A：“ARIMA”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-72d53d3b12b1f1b3c32c,item-version-c4a8b7d3d056e3955fd2,microsoft-ml-for-beginners,quiz-app/src/assets/translations/en.json,json-153,d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46,b278cb874c3e66ef48b20f766c69648f1f9331b9d414730f6461f2d6a3a5a27c,kp-ml-timeseries-svr,Time Series SVR,时间序列支持向量回归,By which of these methods does an SVR learn?,Finding the best fit hyperplane that has the maximum number of data points,Learning the probability distribution of the dataset,Finding clusters in the dataset,A,SVR 通过以下哪种方法进行学习？,寻找具有最大数据点数量的最佳拟合超平面,学习数据集的概率分布,在数据集中查找簇,本题考查“时间序列支持向量回归”，参考答案为 A：“寻找具有最大数据点数量的最佳拟合超平面”。,"{""correctOptionKey"":""A"",""correctReason"":""在给定选项中，“寻找具有最大数据点数量的最佳拟合超平面”最符合题干对“时间序列支持向量回归”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""SVR 通过以下哪种方法进行学习？"",""memoryTip"":""复习“时间序列支持向量回归”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""在给定选项中，“寻找具有最大数据点数量的最佳拟合超平面”最符合题干对“时间序列支持向量回归”的描述或条件。"",""B"":""“学习数据集的概率分布”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""“在数据集中查找簇”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""By which of these methods does an SVR learn?"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/ML-For-Beginners/blob/d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46/quiz-app/src/assets/translations/en.json""],""summary"":""本题考查“时间序列支持向量回归”，参考答案为 A：“寻找具有最大数据点数量的最佳拟合超平面”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-10bfacc5561e42961ecd,item-version-a129cb879663ff9c2d38,microsoft-ml-for-beginners,quiz-app/src/assets/translations/en.json,json-154,d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46,b278cb874c3e66ef48b20f766c69648f1f9331b9d414730f6461f2d6a3a5a27c,kp-ml-timeseries-svr,Time Series SVR,时间序列支持向量回归,What is the purpose of a kernel in SVMs?,To measure the accuracy of the model predictions,To transform the dataset to a higher dimension space,To standardize the values of the dataset,B,SVM 中内核的用途是什么？,衡量模型预测的准确性,将数据集转换到更高维度的空间,标准化数据集的值,本题考查“时间序列支持向量回归”，参考答案为 B：“将数据集转换到更高维度的空间”。,"{""correctOptionKey"":""B"",""correctReason"":""在给定选项中，“将数据集转换到更高维度的空间”最符合题干对“时间序列支持向量回归”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""SVM 中内核的用途是什么？"",""memoryTip"":""复习“时间序列支持向量回归”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“衡量模型预测的准确性”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""在给定选项中，“将数据集转换到更高维度的空间”最符合题干对“时间序列支持向量回归”的描述或条件。"",""C"":""“标准化数据集的值”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""What is the purpose of a kernel in SVMs?"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/ML-For-Beginners/blob/d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46/quiz-app/src/assets/translations/en.json""],""summary"":""本题考查“时间序列支持向量回归”，参考答案为 B：“将数据集转换到更高维度的空间”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-f9661e4e8bc511ef147b,item-version-b4f7c3f574f48bc02467,microsoft-ml-for-beginners,quiz-app/src/assets/translations/en.json,json-155,d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46,b278cb874c3e66ef48b20f766c69648f1f9331b9d414730f6461f2d6a3a5a27c,kp-ml-timeseries-svr,Time Series SVR,时间序列支持向量回归,Which of these models consider the non-linearity in the dataset?,Simple Linear Regression,ARIMA,SVR using RBF kernel,C,以下哪些模型考虑了数据集中的非线性？,简单线性回归,ARIMA,使用RBF核函数的SVR,本题考查“时间序列支持向量回归”，参考答案为 C：“使用RBF核函数的SVR”。,"{""correctOptionKey"":""C"",""correctReason"":""在给定选项中，“使用RBF核函数的SVR”最符合题干对“时间序列支持向量回归”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""以下哪些模型考虑了数据集中的非线性？"",""memoryTip"":""复习“时间序列支持向量回归”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“简单线性回归”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""“ARIMA”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""在给定选项中，“使用RBF核函数的SVR”最符合题干对“时间序列支持向量回归”的描述或条件。""},""originalStem"":""Which of these models consider the non-linearity in the dataset?"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/ML-For-Beginners/blob/d0d0ea2b2d22cddca31f9c6d108df7daa87a1b46/quiz-app/src/assets/translations/en.json""],""summary"":""本题考查“时间序列支持向量回归”，参考答案为 C：“使用RBF核函数的SVR”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-871de120765b344c492d,item-version-7fb54656ca1a37fbc2a0,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-1.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,a57eef42fbbd084c12a4fecb9b57bd4ac4bfe5e489a014c0b0464cd2e4270c4e,kp-ai-lesson-01,Introduction to AI,人工智能简介,A famous 19th century proto-computer engineer was,Charles Barkley,Charles Babbage,Charles Darwin,B,一位著名的 19 世纪原型计算机工程师是,查尔斯·巴克利,查尔斯·巴贝奇,查尔斯·达尔文,本题考查“人工智能简介”，参考答案为 B：“查尔斯·巴贝奇”。,"{""correctOptionKey"":""B"",""correctReason"":""在给定选项中，“查尔斯·巴贝奇”最符合题干对“人工智能简介”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""一位著名的 19 世纪原型计算机工程师是"",""memoryTip"":""复习“人工智能简介”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“查尔斯·巴克利”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""在给定选项中，“查尔斯·巴贝奇”最符合题干对“人工智能简介”的描述或条件。"",""C"":""“查尔斯·达尔文”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""A famous 19th century proto-computer engineer was"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-1.json""],""summary"":""本题考查“人工智能简介”，参考答案为 B：“查尔斯·巴贝奇”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-b64c4e951ee70ec0a151,item-version-c6bc3a53f85858a077a2,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-1.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,a57eef42fbbd084c12a4fecb9b57bd4ac4bfe5e489a014c0b0464cd2e4270c4e,kp-ai-lesson-01,Introduction to AI,人工智能简介,Weak AI is a system designed to solve many tasks,True,False,,B,弱人工智能是一个旨在解决许多任务的系统,正确,错误,,本题考查“人工智能简介”，参考答案为 B：“错误”。,"{""correctOptionKey"":""B"",""correctReason"":""该陈述与课程中“人工智能简介”的说明不一致，因此应选择“错误”。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""弱人工智能是一个旨在解决许多任务的系统"",""memoryTip"":""复习“人工智能简介”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“正确”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""该陈述与课程中“人工智能简介”的说明不一致，因此应选择“错误”。""},""originalStem"":""Weak AI is a system designed to solve many tasks"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-1.json""],""summary"":""本题考查“人工智能简介”，参考答案为 B：“错误”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-b2cfc4627fdbd268a3e4,item-version-9773e9928db986090665,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-1.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,a57eef42fbbd084c12a4fecb9b57bd4ac4bfe5e489a014c0b0464cd2e4270c4e,kp-ai-lesson-01,Introduction to AI,人工智能简介,Chat bots are an example of truly intelligent systems,"false, they are usually designed by a series of rules.","true, they are usually considered to be 'intelligent","false, but they are increasingly able to pass Turing tests as they become more sophisticated.",C,聊天机器人是真正智能系统的一个例子,false，它们通常是由一系列规则设计的。,确实，他们通常被认为是“聪明的”,错误，但随着它们变得更加复杂，它们越来越能够通过图灵测试。,本题考查“人工智能简介”，参考答案为 C：“错误，但随着它们变得更加复杂，它们越来越能够通过图灵测试。”。,"{""correctOptionKey"":""C"",""correctReason"":""在给定选项中，“错误，但随着它们变得更加复杂，它们越来越能够通过图灵测试。”最符合题干对“人工智能简介”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""聊天机器人是真正智能系统的一个例子"",""memoryTip"":""复习“人工智能简介”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“false，它们通常是由一系列规则设计的。”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""“确实，他们通常被认为是“聪明的””不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""在给定选项中，“错误，但随着它们变得更加复杂，它们越来越能够通过图灵测试。”最符合题干对“人工智能简介”的描述或条件。""},""originalStem"":""Chat bots are an example of truly intelligent systems"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-1.json""],""summary"":""本题考查“人工智能简介”，参考答案为 C：“错误，但随着它们变得更加复杂，它们越来越能够通过图灵测试。”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-a26306666d8f1f2159a1,item-version-49fbd2891321c3c3853e,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-1.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,a57eef42fbbd084c12a4fecb9b57bd4ac4bfe5e489a014c0b0464cd2e4270c4e,kp-ai-lesson-01,Introduction to AI,人工智能简介,A top-down approach to AI is a model of reasoning called,strategic reasoning,symbolic reasoning,synergistic reasoning,B,自上而下的人工智能方法是一种称为推理模型,战略推理,符号推理,协同推理,本题考查“人工智能简介”，参考答案为 B：“符号推理”。,"{""correctOptionKey"":""B"",""correctReason"":""在给定选项中，“符号推理”最符合题干对“人工智能简介”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""自上而下的人工智能方法是一种称为推理模型"",""memoryTip"":""复习“人工智能简介”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“战略推理”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""在给定选项中，“符号推理”最符合题干对“人工智能简介”的描述或条件。"",""C"":""“协同推理”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""A top-down approach to AI is a model of reasoning called"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-1.json""],""summary"":""本题考查“人工智能简介”，参考答案为 B：“符号推理”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-94ba001fb3192194163b,item-version-af0dd30f9933a12789b3,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-1.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,a57eef42fbbd084c12a4fecb9b57bd4ac4bfe5e489a014c0b0464cd2e4270c4e,kp-ai-lesson-01,Introduction to AI,人工智能简介,A bottom-up approach to AI is based on neural networks,True,False,,A,自下而上的人工智能方法基于神经网络,正确,错误,,本题考查“人工智能简介”，参考答案为 A：“正确”。,"{""correctOptionKey"":""A"",""correctReason"":""该陈述与课程中“人工智能简介”的说明一致，因此应选择“正确”。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""自下而上的人工智能方法基于神经网络"",""memoryTip"":""复习“人工智能简介”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""该陈述与课程中“人工智能简介”的说明一致，因此应选择“正确”。"",""B"":""“错误”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""A bottom-up approach to AI is based on neural networks"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-1.json""],""summary"":""本题考查“人工智能简介”，参考答案为 A：“正确”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-116d22ef2fd4191a84f0,item-version-65a57f4a4065d05d5d9f,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-1.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,a57eef42fbbd084c12a4fecb9b57bd4ac4bfe5e489a014c0b0464cd2e4270c4e,kp-ai-lesson-01,Introduction to AI,人工智能简介,The AI Winter occurred in this era,1950s,1960s,1970s,C,AI冬天就发生在这个时代,20世纪50年代,20世纪60年代,20世纪70年代,本题考查“人工智能简介”，参考答案为 C：“20世纪70年代”。,"{""correctOptionKey"":""C"",""correctReason"":""在给定选项中，“20世纪70年代”最符合题干对“人工智能简介”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""AI冬天就发生在这个时代"",""memoryTip"":""复习“人工智能简介”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“20世纪50年代”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""“20世纪60年代”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""在给定选项中，“20世纪70年代”最符合题干对“人工智能简介”的描述或条件。""},""originalStem"":""The AI Winter occurred in this era"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-1.json""],""summary"":""本题考查“人工智能简介”，参考答案为 C：“20世纪70年代”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-c39bd672a0d034a4b984,item-version-aa676b2466d0eddd1bd8,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-10.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,d73143c1f0d9cf25bb24ba2c428de6db97661515b387243d810bbbf966243073,kp-ai-lesson-10,Generative Adversarial Networks,生成对抗网络,Generators take vectors and produce ____,videos,image,gif,B,生成器接受向量并产生____,视频,图像,动图,本题考查“生成对抗网络”，参考答案为 B：“图像”。,"{""correctOptionKey"":""B"",""correctReason"":""根据“生成对抗网络”相关术语，题干空缺应填“图像”。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""生成器接受向量并产生____"",""memoryTip"":""复习“生成对抗网络”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“视频”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""根据“生成对抗网络”相关术语，题干空缺应填“图像”。"",""C"":""“动图”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""Generators take vectors and produce ____"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-10.json""],""summary"":""本题考查“生成对抗网络”，参考答案为 B：“图像”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-c7c85998ccab340d9aef,item-version-512bcf9e3363216b49ab,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-10.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,d73143c1f0d9cf25bb24ba2c428de6db97661515b387243d810bbbf966243073,kp-ai-lesson-10,Generative Adversarial Networks,生成对抗网络,GANs is short for?,General adversarial networks,Generative advisor networks,Generative adversarial networks,C,GAN 是缩写？,一般对抗网络,生成顾问网络,生成对抗网络,本题考查“生成对抗网络”，参考答案为 C：“生成对抗网络”。,"{""correctOptionKey"":""C"",""correctReason"":""在给定选项中，“生成对抗网络”最符合题干对“生成对抗网络”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""GAN 是缩写？"",""memoryTip"":""复习“生成对抗网络”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“一般对抗网络”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""“生成顾问网络”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""在给定选项中，“生成对抗网络”最符合题干对“生成对抗网络”的描述或条件。""},""originalStem"":""GANs is short for?"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-10.json""],""summary"":""本题考查“生成对抗网络”，参考答案为 C：“生成对抗网络”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
